"gene","log2FC","padj"
"ENSG00000215009",0.912838606141256,4.75783714140495e-07
"ENSG00000122778",0.433925986070785,4.7714936031362e-07
"ENSG00000160957",0.579107759447421,4.79408419942833e-07
"ENSG00000135446",0.344425000322396,4.81703308509561e-07
"ENSG00000172264",-0.708353992705573,4.82065017672925e-07
"ENSG00000177721",0.564151959013907,4.82466940451423e-07
"ENSG00000115289",0.257475370271179,4.84996036559603e-07
"ENSG00000120279",-0.459303131293684,4.85802198318721e-07
"ENSG00000249574",1.09321326079478,4.8599761403206e-07
"ENSG00000185127",-0.285272695966051,4.86911040718478e-07
"ENSG00000170909",0.510381914424322,4.882363777157e-07
"ENSG00000066117",0.176184316630972,4.89189789279457e-07
"ENSG00000234785",0.599586035991514,4.91091337451531e-07
"ENSG00000102468",0.932702209665451,4.91762450049777e-07
"ENSG00000211891",-1.21118604593216,4.93484776945215e-07
"ENSG00000164953",-0.386098424025155,4.94512748365334e-07
"ENSG00000138439",0.319977846391145,4.94853071242917e-07
"ENSG00000244968",-0.532301795001939,4.97604789451826e-07
"ENSG00000286067",-0.51198102386785,4.9836487074707e-07
"ENSG00000175826",0.267210786172344,5.03012374838758e-07
"ENSG00000276136",-0.59699764092419,5.05285719550923e-07
"ENSG00000205482",-0.457698377848435,5.05458067359373e-07
"ENSG00000120471",-0.871755961089326,5.10710345070273e-07
"ENSG00000228278",1.55117128128792,5.13773182928033e-07
"ENSG00000251022",0.317069923483422,5.15081200514927e-07
"ENSG00000167112",-0.261446586936144,5.16816346967809e-07
"ENSG00000133519",0.662841726241294,5.1682446121468e-07
"ENSG00000223715",-1.29047308751434,5.1682446121468e-07
"ENSG00000103353",-0.266620159248194,5.1730177840143e-07
"ENSG00000198754",0.762895121823578,5.18470682494818e-07
"ENSG00000211637",1.24388195570537,5.19121954055128e-07
"ENSG00000249852",0.822915342506684,5.19929509745366e-07
"ENSG00000043093",0.284181552506175,5.22110438567633e-07
"ENSG00000267041",0.468628151340544,5.23706433091764e-07
"ENSG00000111364",0.245443207716281,5.23778166378821e-07
"ENSG00000272518",-0.523542717506596,5.24487874581581e-07
"ENSG00000204851",0.602181939985733,5.26291452319847e-07
"ENSG00000237753",0.412708803312407,5.26920037352085e-07
"ENSG00000174173",0.265522143036968,5.27077547326758e-07
"ENSG00000182108",0.46623739729668,5.27711847625056e-07
"ENSG00000224051",0.402947463234033,5.28571092080299e-07
"ENSG00000214534",-0.728574041455948,5.28641269638874e-07
"ENSG00000234690",0.654030222156261,5.30272927712728e-07
"ENSG00000280027",-0.881225224159149,5.32175822759217e-07
"ENSG00000100811",0.172978818407518,5.32996921548902e-07
"ENSG00000231327",0.557375335118575,5.3430967735554e-07
"ENSG00000156413",-1.47049351757639,5.35803874148863e-07
"ENSG00000104814",0.6225915783205,5.37466262705088e-07
"ENSG00000287033",-0.567963981364157,5.37537178893648e-07
"ENSG00000211460",0.207811117581709,5.40187173880874e-07
"ENSG00000186479",0.88977080689098,5.40513969220236e-07
"ENSG00000154473",-0.302113176860496,5.40607380216953e-07
"ENSG00000285531",0.413838794451507,5.42194546797724e-07
"ENSG00000273724",-0.607672968762497,5.42341376225699e-07
"ENSG00000256633",0.648840225375441,5.43783705056486e-07
"ENSG00000198216",0.821410807648429,5.45328860283309e-07
"ENSG00000271901",-1.07886408126723,5.46145011122133e-07
"ENSG00000124198",-0.404658963012439,5.46730655559523e-07
"ENSG00000126952",-1.03544092003958,5.48574913338695e-07
"ENSG00000158402",0.537471149560481,5.52788471241754e-07
"ENSG00000267325",-0.600446298849662,5.5296005257251e-07
"ENSG00000173811",-0.657243941883534,5.54715054537524e-07
"ENSG00000230623",-1.01176345615568,5.54715054537524e-07
"ENSG00000255833",0.910245270334134,5.55339870516396e-07
"ENSG00000111886",0.55186610604634,5.55962809816482e-07
"ENSG00000244754",-0.326069483990459,5.58863492829902e-07
"ENSG00000151718",-0.545705439012701,5.59425297240726e-07
"ENSG00000272583",1.06337639948203,5.59866897104409e-07
"ENSG00000224631",0.546116403379274,5.60381120504339e-07
"ENSG00000079435",-0.787945388646582,5.62381184656991e-07
"ENSG00000118137",-1.03904479117028,5.62713603168781e-07
"ENSG00000131165",0.334634935357217,5.63614908020133e-07
"ENSG00000279659",-0.930774289530355,5.64485144674904e-07
"ENSG00000223935",0.709660518220129,5.66457150679506e-07
"ENSG00000115041",0.651289799521875,5.66671708175433e-07
"ENSG00000040933",0.232490528874032,5.66788728238068e-07
"ENSG00000008869",-0.271524129328483,5.68877419451186e-07
"ENSG00000185610",-0.915657115112655,5.69398847524859e-07
"ENSG00000271334",0.742989443121517,5.71387931883892e-07
"ENSG00000279530",-0.971996198012302,5.71549651507288e-07
"ENSG00000020577",0.475941775493374,5.74224442993356e-07
"ENSG00000061337",0.439107884543616,5.74487177610451e-07
"ENSG00000253537",-0.799133315728004,5.74789472680981e-07
"ENSG00000100883",-0.272075880161309,5.74929885072572e-07
"ENSG00000109193",1.8080343646877,5.75191855489323e-07
"ENSG00000122971",-0.539528519107084,5.76561052473728e-07
"ENSG00000131386",-0.703034023135979,5.77453618142432e-07
"ENSG00000175305",0.599251840425056,5.79659207149173e-07
"ENSG00000183688",0.452300279729157,5.80063177792938e-07
"ENSG00000213923",0.290859649000505,5.8297440901371e-07
"ENSG00000271569",1.29607350890174,5.8297440901371e-07
"ENSG00000141258",-0.387428002696504,5.82986997441154e-07
"ENSG00000261342",0.606477662162422,5.8399977404157e-07
"ENSG00000285763",0.636364142161727,5.8851729222088e-07
"ENSG00000168393",0.347455814338708,5.88728392017257e-07
"ENSG00000154511",-0.382715387036936,5.88957922797831e-07
"ENSG00000256196",0.786342229393764,5.89621425297105e-07
"ENSG00000026103",0.475163359177446,5.91253669134639e-07
"ENSG00000184164",0.427830932910371,5.91410974725286e-07
"ENSG00000169330",0.511024609255071,5.91893699748307e-07
"ENSG00000110395",0.318729925863751,5.93165625105987e-07
"ENSG00000154529",0.887597726642814,5.93773295714049e-07
"ENSG00000228779",-0.833918337799807,5.94170543240587e-07
"ENSG00000254593",0.686550867758349,5.94649361609624e-07
"ENSG00000255435",-0.487273299832255,5.97324875696973e-07
"ENSG00000117118",0.243737323319049,5.97547898248919e-07
"ENSG00000229587",0.592821110788888,5.97547898248919e-07
"ENSG00000278540",-0.427121062906188,5.98226422716814e-07
"ENSG00000104413",0.374088879247453,5.98358795892922e-07
"ENSG00000211597",1.11030936978812,5.98812811760327e-07
"ENSG00000274554",-0.876308552466921,5.99427537649051e-07
"ENSG00000246526",-0.474008512203793,6.00437370442769e-07
"ENSG00000162897",1.4498208909398,6.00609064261086e-07
"ENSG00000248866",-0.313987434929361,6.04570754210957e-07
"ENSG00000271778",0.682053327065645,6.04697871877615e-07
"ENSG00000198807",-0.772304285024547,6.05532604539966e-07
"ENSG00000142920",-0.363826843592661,6.06085697603415e-07
"ENSG00000288096",0.639520330492626,6.10195933722314e-07
"ENSG00000115602",-0.863684663946725,6.12038913068745e-07
"ENSG00000119535",-0.682957175247815,6.15839415377028e-07
"ENSG00000211595",1.29154076315597,6.16608018095073e-07
"ENSG00000168476",0.41387457370438,6.17028530347918e-07
"ENSG00000181649",0.689125164403154,6.18867744509408e-07
"ENSG00000266173",-0.473563748841275,6.2085257932671e-07
"ENSG00000183250",0.353726095761385,6.22782863444823e-07
"ENSG00000143641",0.343783318655712,6.23664654631445e-07
"ENSG00000172757",0.30705079321113,6.23863075604014e-07
"ENSG00000048740",0.530396379355176,6.23919644732127e-07
"ENSG00000214796",0.680329504793529,6.25248711662636e-07
"ENSG00000130227",0.275552655806573,6.25311718355486e-07
"ENSG00000135249",0.289167402529501,6.26635841178229e-07
"ENSG00000124802",0.344440953008326,6.27177157563862e-07
"ENSG00000228812",-1.13606670029162,6.27569315875324e-07
"ENSG00000182866",0.756899449091507,6.28707128801139e-07
"ENSG00000107263",0.239818854463558,6.30060716252811e-07
"ENSG00000122696",0.266461630053019,6.31842357922171e-07
"ENSG00000134827",-1.44217833159549,6.32423517306829e-07
"ENSG00000033122",0.539578944512193,6.32717567529528e-07
"ENSG00000277883",1.06264216878521,6.33022127512309e-07
"ENSG00000151917",0.557014774436136,6.33376408005943e-07
"ENSG00000125912",0.323895381930873,6.33904823010849e-07
"ENSG00000236028",1.27681776203073,6.34385581199039e-07
"ENSG00000122188",0.848014462346996,6.34873238399033e-07
"ENSG00000111653",0.294893453504856,6.35810463540535e-07
"ENSG00000089063",-0.259090939483235,6.39880398750709e-07
"ENSG00000255112",0.22354955130257,6.42321838178354e-07
"ENSG00000272707",0.487419453148548,6.42521810499386e-07
"ENSG00000251611",-0.542738838179882,6.46045406248419e-07
"ENSG00000182578",0.490853129048842,6.46139455384457e-07
"ENSG00000263177",-1.16967289196362,6.47134950090504e-07
"ENSG00000215704",-0.710560380316165,6.47323670924294e-07
"ENSG00000198482",-0.359577052665378,6.54257281010738e-07
"ENSG00000162390",0.616859894719906,6.54385761021703e-07
"ENSG00000167103",-0.585688701313136,6.54838899505662e-07
"ENSG00000163431",-0.582204480716091,6.57115572984198e-07
"ENSG00000272729",-0.90552970832044,6.57148146539697e-07
"ENSG00000102967",0.282193584787564,6.59807618747562e-07
"ENSG00000149639",-0.32817561965549,6.60007339027631e-07
"ENSG00000155465",0.452356555416082,6.62454686052425e-07
"ENSG00000108784",-0.373127189812678,6.64439211641206e-07
"ENSG00000179846",0.630318889632378,6.64439211641206e-07
"ENSG00000131951",-1.18801304079015,6.64912670632684e-07
"ENSG00000267065",-0.667538577077386,6.65215074523592e-07
"ENSG00000227375",-0.688517810204543,6.65765109876267e-07
"ENSG00000262585",0.855801277552635,6.69077265631014e-07
"ENSG00000265975",0.550770258464745,6.69247321264437e-07
"ENSG00000119487",0.189551980285649,6.73112791343978e-07
"ENSG00000168765",-0.437915094858833,6.75154310388256e-07
"ENSG00000236383",-0.521659557559211,6.76366546796189e-07
"ENSG00000171700",0.342189235653171,6.79843768402674e-07
"ENSG00000217716",0.48106043593006,6.81308220612061e-07
"ENSG00000255277",-0.980935916353885,6.82206958973984e-07
"ENSG00000261420",0.602450082309787,6.83003321455734e-07
"ENSG00000276863",-0.991864125229991,6.83006732856015e-07
"ENSG00000254089",-2.44390952912189,6.83363706568862e-07
"ENSG00000153291",0.722364683318989,6.83976726622195e-07
"ENSG00000117859",0.273201961537855,6.86887983734227e-07
"ENSG00000265972",-0.451690241936115,6.87078296969351e-07
"ENSG00000125414",-1.08227390323649,6.87894597439467e-07
"ENSG00000172955",0.743377465279415,6.88022054919159e-07
"ENSG00000106125",0.63940715799079,6.88685222221804e-07
"ENSG00000240489",0.370397958786441,6.90373474459944e-07
"ENSG00000241553",0.311792119554401,6.93333023211823e-07
"ENSG00000118094",-0.784398506611795,6.96315325729761e-07
"ENSG00000261204",0.671512930308215,6.97746972258799e-07
"ENSG00000130733",0.316566132023511,6.9895604814385e-07
"ENSG00000223396",-0.392007712382498,7.00519022416741e-07
"ENSG00000174010",0.344450831402805,7.01310871851521e-07
"ENSG00000276250",-0.707888826153571,7.02595710604743e-07
"ENSG00000076641",0.491532149895535,7.10335018797052e-07
"ENSG00000189143",0.466989365881037,7.10573219779105e-07
"ENSG00000100027",0.400005905346883,7.11496181282342e-07
"ENSG00000127080",-0.368102752573055,7.12003382622878e-07
"ENSG00000106628",0.339464435245632,7.12738953193345e-07
"ENSG00000260394",-0.883053397927294,7.12883248761381e-07
"ENSG00000125944",0.177559172057126,7.1567128874823e-07
"ENSG00000180178",-1.12652792372379,7.1805063054849e-07
"ENSG00000110002",-0.517924519829411,7.21607477956549e-07
"ENSG00000251402",0.89687770775872,7.22786421338229e-07
"ENSG00000119392",-0.238385563468156,7.26619782883751e-07
"ENSG00000103351",-0.302612763860451,7.26896123456505e-07
"ENSG00000132204",-1.77507240027196,7.2861170614794e-07
"ENSG00000100697",-0.352363911091801,7.33244503456945e-07
"ENSG00000104915",0.355573120644637,7.35219502503462e-07
"ENSG00000113761",-0.230941026803376,7.37415001032375e-07
"ENSG00000102760",0.437072270596159,7.37568913706973e-07
"ENSG00000129071",0.212818523555552,7.37663548244029e-07
"ENSG00000115520",-0.240989335479581,7.3805448965144e-07
"ENSG00000288048",1.04828484123628,7.40175755689755e-07
"ENSG00000100170",1.15037317859233,7.41260335614569e-07
"ENSG00000168065",-0.984892880901957,7.41587782156842e-07
"ENSG00000085514",0.438738556142204,7.47760018812705e-07
"ENSG00000286868",2.25081891340655,7.49385289296397e-07
"ENSG00000100461",-0.193169512915609,7.55649798994631e-07
"ENSG00000136478",-0.354243531867062,7.59116641093613e-07
"ENSG00000266850",-0.790583900873629,7.60574513806333e-07
"ENSG00000255521",0.789618922229708,7.60796571606573e-07
"ENSG00000106153",0.325741438382564,7.60935963959185e-07
"ENSG00000215305",-0.264536588059022,7.61827504564967e-07
"ENSG00000196890",-0.894344652524546,7.644133610362e-07
"ENSG00000044090",0.305706038623499,7.65094146016229e-07
"ENSG00000279943",0.591853118155323,7.69843065670471e-07
"ENSG00000064313",0.385999021619605,7.74729312969507e-07
"ENSG00000176454",0.333525183278833,7.76214611080329e-07
"ENSG00000137198",0.618877973424543,7.81443592594796e-07
"ENSG00000236829",-0.468171912958434,7.82546176890123e-07
"ENSG00000224992",0.599140202845162,7.8316787550086e-07
"ENSG00000121410",-0.471460822075379,7.83799483040981e-07
"ENSG00000155792",-0.508551835271633,7.83799483040981e-07
"ENSG00000230262",-0.721228406100999,7.85236643192591e-07
"ENSG00000167077",0.661475035313665,7.87084351145542e-07
"ENSG00000231925",0.325204857035599,7.8912365002149e-07
"ENSG00000272525",-0.473130708224056,7.8935323919523e-07
"ENSG00000231073",-0.65481044441372,7.93008754520744e-07
"ENSG00000167460",0.310122692626988,7.9465366669824e-07
"ENSG00000271327",-0.554994237917436,7.95058099188496e-07
"ENSG00000287929",0.975910212089585,7.95207326121865e-07
"ENSG00000277268",-2.30139187555158,7.9643853317522e-07
"ENSG00000285884",0.543423016559594,7.9652315254376e-07
"ENSG00000181982",-0.297089826678889,7.97426356534202e-07
"ENSG00000103540",-0.354698129355002,7.97432772680067e-07
"ENSG00000164151",0.288447599064393,7.97494646865103e-07
"ENSG00000225057",-0.744298010935094,7.99486581091703e-07
"ENSG00000277969",-0.510294824966562,7.99632171554919e-07
"ENSG00000132781",0.424359848830723,8.04430320064632e-07
"ENSG00000253263",-0.899984839963949,8.0516209003108e-07
"ENSG00000135749",0.406964414453587,8.06372137043055e-07
"ENSG00000138050",0.235953828076941,8.08287984519261e-07
"ENSG00000137752",0.499320001490635,8.10843382497585e-07
"ENSG00000136156",-0.283774229740037,8.11506070599833e-07
"ENSG00000164134",0.279790014896465,8.11506070599833e-07
"ENSG00000135899",-0.396964633854608,8.13855238425451e-07
"ENSG00000225377",-0.325049354119026,8.2293129097651e-07
"ENSG00000119446",-0.273505903908535,8.28352731577565e-07
"ENSG00000166819",-1.09717116945581,8.32621343070608e-07
"ENSG00000266472",0.432767579185796,8.37078384060592e-07
"ENSG00000164930",0.562033785085005,8.44227941238062e-07
"ENSG00000271734",0.667456748871816,8.45151650668091e-07
"ENSG00000075290",0.731235998736681,8.45611966794039e-07
"ENSG00000189184",0.548922160495308,8.46840007562874e-07
"ENSG00000091656",-0.620285096903797,8.49040001308883e-07
"ENSG00000155659",0.587729905931539,8.6361637300481e-07
"ENSG00000237461",0.750043350292809,8.69413973470787e-07
"ENSG00000089639",0.311365238234828,8.73524942073045e-07
"ENSG00000187555",-0.226798660461547,8.77187466508211e-07
"ENSG00000231331",1.30843860287227,8.77187466508211e-07
"ENSG00000275793",-0.706520923817098,8.77187466508211e-07
"ENSG00000241014",-0.535232543409285,8.79096113476989e-07
"ENSG00000176390",0.289809600577481,8.80567851147682e-07
"ENSG00000186517",0.474470396159798,8.8151416815756e-07
"ENSG00000287965",-0.796268148527542,8.84411075713213e-07
"ENSG00000277235",-0.837245567302203,8.84780175025694e-07
"ENSG00000276255",-0.966348274668467,8.89907085658429e-07
"ENSG00000105176",0.324886747671835,8.90314169927285e-07
"ENSG00000273033",-0.311824957366921,8.90882837661103e-07
"ENSG00000087088",0.35442479183732,8.94073951281789e-07
"ENSG00000174482",1.04597668444234,8.96973224852655e-07
"ENSG00000157450",-0.268622767339194,9.02638243297174e-07
"ENSG00000158552",0.341717774013884,9.04839806276364e-07
"ENSG00000139266",-0.365941250927632,9.05186677351895e-07
"ENSG00000134574",-0.292491681806106,9.05250086130914e-07
"ENSG00000100888",-0.229642965430385,9.07088212401822e-07
"ENSG00000082458",-0.268368450182835,9.09877194433e-07
"ENSG00000159263",1.14063420873028,9.09991808527945e-07
"ENSG00000280721",0.585091104564974,9.09991808527945e-07
"ENSG00000139445",-1.33619359228514,9.11043593293288e-07
"ENSG00000176435",-0.440798572131911,9.12510893148783e-07
"ENSG00000166803",0.530442587319393,9.13348153843981e-07
"ENSG00000236698",0.456172226863117,9.13875973298019e-07
"ENSG00000184492",-0.686964838601047,9.1522656504959e-07
"ENSG00000024422",-0.426926726767466,9.19864255699537e-07
"ENSG00000223931",1.18339609024069,9.20442642564401e-07
"ENSG00000162600",-0.271941501223285,9.20799266020384e-07
"ENSG00000171161",0.270712547538638,9.25803444330077e-07
"ENSG00000187800",-0.494980761189091,9.26166640296114e-07
"ENSG00000126246",0.481723134009228,9.26382164908949e-07
"ENSG00000146755",0.952148286365378,9.26639705054164e-07
"ENSG00000122566",0.174002450535649,9.26639733330107e-07
"ENSG00000031691",0.329593564005017,9.29453146571324e-07
"ENSG00000108861",-0.24157664283047,9.31400891112901e-07
"ENSG00000198225",0.392288128687292,9.34643693893569e-07
"ENSG00000211594",1.22875348623368,9.34783106636427e-07
"ENSG00000125753",0.285226479303165,9.3533173564689e-07
"ENSG00000263235",0.570642812951923,9.36030392493822e-07
"ENSG00000265542",-0.814627073876642,9.37073312144949e-07
"ENSG00000214922",0.514961750109071,9.39701998059489e-07
"ENSG00000128482",0.687033203683052,9.39815936233215e-07
"ENSG00000136144",-0.308783139020191,9.41608771366166e-07
"ENSG00000234709",-0.529590790214265,9.41903134420677e-07
"ENSG00000154608",0.688556212529871,9.45325547344219e-07
"ENSG00000136155",1.8003556818617,9.47249285384416e-07
"ENSG00000287901",-0.88636750553477,9.51495401733848e-07
"ENSG00000111790",0.240221322008934,9.5254930674132e-07
"ENSG00000274765",-0.634116921936089,9.55207004301145e-07
